Id,SalePrice
1645,185346.74527179688
1646,158621.89903411604
1647,154847.13866257452
1648,135135.9912382189
1649,141534.22438760372
1650,120584.04581912972
1651,123221.10384910826
1652,95481.86520433979
1653,96745.53265382042
1654,151699.38419176775
1655,146013.04412142085
1656,147013.76376912347
1657,153554.35061667324
1658,148757.94706499658
1659,132650.51584395708
1660,152586.34336910868
1661,471349.65276987024
1662,388572.1684355624
1663,384280.47833617986
1664,477329.80369167664
1665,314345.15294224955
1666,327217.7127403598
1667,374051.9801083297
1668,337397.6410034324
1669,295237.76356509165
1670,357381.65975960984
1671,277929.451427444
1672,460906.3741440407
1673,304501.24168199854
1674,244441.9684704351
1675,185772.55874189138
1676,188181.1860201713
1677,222793.21404100113
1678,447022.9218924649
1679,407513.80298515805
1680,317213.4694480174
1681,252507.76734874648
1682,293045.752167175
1683,184152.41253356193
1684,171217.713551623
1685,171789.78720310683
1686,166842.69936785987
1687,168400.46876882348
1688,185415.4020460688
1689,188001.3415529392
1690,188318.39728737873
1691,174969.68306661624
1692,254075.9722677687
1693,169324.78941977807
1694,184341.97060079564
1695,167870.14880798024
1696,276659.01277986687
1697,170089.44545231652
1698,362809.3168209302
1699,313543.77944391017
1700,250271.7290344586
1701,259900.96748416507
1702,264309.8509372639
1703,254471.87294537114
1704,305412.1793625202
1705,216575.82990692812
1706,440490.38809161645
1707,207683.23747364583
1708,215857.95765993895
1709,273221.690116663
1710,219368.93633846982
1711,244586.4804234768
1712,256838.15584151636
1713,287889.99515963154
1714,223559.41723639442
1715,204652.79595997403
1716,188900.54175023572
1717,173587.7268708344
1718,129079.96706117479
1719,197886.79169108646
1720,237337.2272786545
1721,173013.31049733993
1722,122207.12508534553
1723,157809.93473209976
1724,199973.3663297864
1725,226818.9295666953
1726,186308.37924702748
1727,160827.17447759619
1728,177986.12387490412
1729,162692.74677004194
1730,161207.0670693115
1731,116443.3609172599
1732,128153.07735193486
1733,116452.42746096422
1734,126764.96049173498
1735,133335.73571199772
1736,115266.83336793931
1737,342113.29379026534
1738,224241.12117581983
1739,298756.80462196824
1740,208526.49802540455
1741,184284.58211500364
1742,171337.14589704777
1743,172835.0916695715
1744,288571.8378615682
1745,223941.78697318438
1746,208625.2847481958
1747,214767.71596964326
1748,230349.9332028852
1749,157062.31079246782
1750,142566.2844504611
1751,232204.583341799
1752,118151.30146663767
1753,132978.4669095985
1754,191188.1105866854
1755,164603.56650921734
1756,127434.82589400344
1757,118431.06441008342
1758,142988.13611532058
1759,169889.06530718203
1760,161475.0438418416
1761,148554.13054857805
1762,172393.62664165118
1763,167429.1453934563
1764,113523.36636580154
1765,163019.34408388106
1766,172909.97650338832
1767,207326.9261848382
1768,142282.9338883384
1769,163246.87980229603
1770,143979.02648242994
1771,133261.27638898307
1772,132437.8999397938
1773,136316.24143766466
1774,118878.68983571943
1775,130481.10237049121
1776,117075.80858374575
1777,114236.92023199688
1778,130962.88450573728
1779,115981.00656051538
1780,169323.06312523445
1781,129536.54394071261
1782,87854.72786595735
1783,136464.63976931095
1784,93568.57987345572
1785,113191.79035997407
1786,136675.83895461392
1787,153697.5546536576
1788,54604.697506339515
1789,89523.62270362994
1790,73784.96258797328
1791,167433.4149506226
1792,154012.14538858054
1793,136417.17346451877
1794,143673.3257187248
1795,138820.22405097852
1796,120913.7006296121
1797,113670.82778441565
1798,123041.01832285672
1799,109066.45465343521
1800,126391.17623012017
1801,134071.0000815625
1802,143837.2245784925
1803,139206.60454376426
1804,144599.04464143724
1805,134652.9329775022
1806,112911.58272584362
1807,128498.91782168747
1808,116512.11915922722
1809,123826.04479360227
1810,140147.67613754421
1811,101412.55676727204
1812,101390.1485671469
1813,122008.5650749369
1814,91563.98613958393
1815,56308.26856162744
1816,99410.51944099068
1817,104812.00208813063
1818,143398.48045771802
1819,114933.18018624581
1820,68931.70067514492
1821,109612.1685320656
1822,143650.64137519823
1823,55166.5836611316
1824,135552.64038362834
1825,137168.88965506334
1826,104034.4511812127
1827,108503.8164050886
1828,133393.29853674598
1829,109019.79363368619
1830,136028.91958580713
1831,156986.83916292744
1832,96473.12133990496
1833,131203.74564240547
1834,126639.37410307002
1835,135854.2869537265
1836,121009.52309096817
1837,85927.05422212776
1838,126282.41228810712
1839,83400.9900849426
1840,154247.14556029654
1841,137584.80735441105
1842,78289.3604830799
1843,142410.49215401927
1844,133378.53574667138
1845,138587.62185325395
1846,151470.32347939553
1847,169330.0754272779
1848,54417.70597223906
1849,111140.60827798251
1850,115910.54627114612
1851,147381.7117044512
1852,122820.70579204758
1853,131072.28712647327
1854,171508.2119238672
1855,146854.0496135799
1856,218557.25676991235
1857,162124.47381966191
1858,137952.02937258917
1859,118296.3143450123
1860,151469.61268001026
1861,118396.1695321234
1862,274490.0756847778
1863,269679.1673182177
1864,269679.1673182177
1865,321049.6743024895
1866,332057.0563745409
1867,234237.99698653453
1868,295523.45172932895
1869,202122.7227282572
1870,234388.7429411433
1871,233234.71536512053
1872,167705.80524060567
1873,229662.90595350854
1874,145411.72639781627
1875,210309.95171261783
1876,196974.490480287
1877,216174.44698537936
1878,213273.84956455528
1879,135120.86387478557
1880,138497.57850477024
1881,246642.04865553253
1882,251178.43252068062
1883,193560.35609344376
1884,211504.61241544972
1885,244454.14060356157
1886,284146.68581046705
1887,197931.9089835574
1888,277657.06198972784
1889,161037.2187087269
1890,134285.8810308602
1891,141756.20085792878
1892,103966.86507512482
1893,129773.72392173109
1894,118705.96550427652
1895,141567.31435207595
1896,121916.33125010756
1897,110779.9530119082
1898,106140.4842556021
1899,146844.78388261568
1900,145598.76418209745
1901,176294.8511747406
1902,146922.55538995337
1903,229487.70150164995
1904,141954.87901827987
1905,184164.0811172531
1906,176050.6351258658
1907,212487.05838468095
1908,107494.43044676784
1909,132660.93284525222
1910,121015.93312056224
1911,200517.1949109807
1912,297090.2136469899
1913,138145.1919292807
1914,60619.428608255505
1915,304579.62110260286
1916,63434.40532246613
1917,239560.47459019857
1918,139864.6821679664
1919,161485.25352685346
1920,155463.40352210947
1921,422809.3143687832
1922,335693.03661805537
1923,213676.9903557778
1924,226234.65580847696
1925,222737.863825477
1926,395285.78027837415
1927,136141.6724868656
1928,155215.59592177303
1929,124773.30140963248
1930,132234.87428852957
1931,143366.07423150438
1932,143235.30090033417
1933,172022.24371467315
1934,178238.89694917723
1935,179335.0336602631
1936,187077.563336332
1937,185663.57601977146
1938,169423.63856297298
1939,236793.90905639462
1940,187338.56487572216
1941,176639.92390397776
1942,187060.72400933414
1943,191382.7355811673
1944,335311.54150777555
1945,378608.7116598625
1946,155307.704160229
1947,325632.75249259325
1948,170264.34973255807
1949,248637.89688571723
1950,174607.57183206797
1951,262036.2090856411
1952,213693.60109258333
1953,164685.7091058116
1954,190388.80361967802
1955,138508.79547468672
1956,298486.58263475006
1957,155757.26966329003
1958,303274.4013922224
1959,138160.54052783202
1960,116657.81519450287
1961,118579.44391109762
1962,97546.479200319
1963,104549.6530187882
1964,111350.38981013595
1965,145870.2478637922
1966,142842.3115541209
1967,274722.0378938081
1968,431995.36135924037
1969,411947.63294766634
1970,441552.6030365749
1971,428220.558876559
1972,362755.65385184425
1973,262070.3389728827
1974,309388.5408090591
1975,456944.1974783061
1976,268336.0879286391
1977,351766.34518362035
1978,359896.4355082839
1979,332548.64231407695
1980,197541.73350110152
1981,337274.21556883847
1982,227580.65863168315
1983,209267.6531516982
1984,165057.75241944805
1985,217140.5453486426
1986,218658.92567195304
1987,171237.80251879367
1988,177452.44360374208
1989,189365.30210149678
1990,220925.30940177408
1991,227514.0783031282
1992,207411.35935481222
1993,169331.72105815157
1994,245887.86570233773
1995,185343.68325146363
1996,247846.4236575758
1997,307433.51384480967
1998,348673.10358332284
1999,255698.686419702
2000,302442.93101612304
2001,259722.9275316607
2002,241819.58782161694
2003,248906.0427554704
2004,260573.17396424405
2005,210930.14331150925
2006,223950.1818698164
2007,252138.59705769963
2008,213526.36142759252
2009,187217.95871138392
2010,189339.25264164404
2011,139424.292509475
2012,173779.36303825225
2013,179889.408735005
2014,179620.73595982615
2015,194499.70459592756
2016,192244.20311682022
2017,198428.2301580482
2018,119731.92721732444
2019,135940.28029149526
2020,113599.30893579483
2021,104683.0932660338
2022,175707.14381971132
2023,141801.01298156523
2024,258320.98039872458
2025,367588.80153992714
2026,173855.4430053458
2027,151167.49697585273
2028,154687.62090395516
2029,171916.64485615867
2030,268863.75462952576
2031,231428.1957909094
2032,256901.87506869246
2033,265034.7173477637
2034,158721.72142832214
2035,212274.14658087518
2036,189268.72045312534
2037,194007.39791255636
2038,310405.8627326897
2039,205948.71210603436
2040,308849.0659476587
2041,272143.46799928637
2042,199728.06756248506
2043,164439.78347465122
2044,172058.72892273424
2045,213224.17632757963
2046,139373.7977374695
2047,149935.9970157537
2048,136550.0578709338
2049,128954.04910998985
2050,174964.149192038
2051,107365.86368914349
2052,136115.718822972
2053,151211.86062478513
2054,81533.32299501149
2055,153951.03590758235
2056,145124.18773749287
2057,122174.93097145561
2058,218476.66819028417
2059,136433.69740407416
2060,166534.44794812906
2061,169697.19612416235
2062,135813.79063507172
2063,115301.45107383949
2064,142156.1704581336
2065,120544.17245919375
2066,163538.59323369927
2067,122137.05460365993
2068,122926.31827551384
2069,80514.50550857213
2070,108809.89660895502
2071,86091.15862278637
2072,130210.89060050719
2073,140983.03938615564
2074,173859.9430506662
2075,146914.9974930338
2076,121285.13563517031
2077,154540.8164603782
2078,128073.21843812375
2079,137047.46810089334
2080,116186.39821566628
2081,118562.62201035413
2082,126076.43162748123
2083,139194.30610429734
2084,108655.50236012359
2085,126049.9832880918
2086,121162.1959256717
2087,126443.80363528135
2088,92461.71210846052
2089,78661.74890194368
2090,128732.86945463752
2091,117848.9675023882
2092,125198.39890886383
2093,119431.30772627775
2094,116117.73434631061
2095,145144.45755420357
2096,74744.07190567357
2097,89282.62482282401
2098,146765.02712300414
2099,59891.75892118741
2100,93423.14684525071
2101,118429.67369433558
2102,143843.19807089036
2103,105886.65574771477
2104,126022.27369909578
2105,123202.45654370566
2106,62096.080749481625
2107,202140.61668141285
2108,118063.4730492271
2109,117184.81423635643
2110,130505.69038625201
2111,153145.53727913238
2112,138537.28566222492
2113,121079.95593297615
2114,117489.9601341719
2115,154629.750146817
2116,118604.53248416449
2117,156847.4598401585
2118,119923.08966379585
2119,107733.14283197126
2120,109159.10743710984
2121,92348.73475291347
2122,99926.67916904343
2123,88997.27950823806
2124,167476.3292079884
2125,128332.67192781146
2126,148706.1627917115
2127,148673.84176380423
2128,124030.60989127192
2129,99393.15139339861
2130,146076.00129486583
2131,146316.32575443393
2132,112955.24176162043
2133,118214.57387696426
2134,119498.8175160798
2135,96213.55498295752
2136,71616.52951400523
2137,117374.41820556868
2138,140302.88559299026
2139,149865.8707779554
2140,141512.78944049816
2141,141929.20995278688
2142,135817.62184489315
2143,139813.5879350199
2144,107488.562554912
2145,140515.84481107746
2146,152625.75702203825
2147,163930.17564410268
2148,130021.18072741781
2149,138495.28156472734
2150,216626.93588615765
2151,115125.63833740867
2152,164625.23747986185
2153,150670.9206791598
2154,104647.00952727921
2155,130442.44311314444
2156,243630.83999889225
2157,232892.8600613776
2158,232029.329498708
2159,196450.47888580017
2160,165675.86048583788
2161,233874.7005232791
2162,407905.80478996394
2163,342046.5798130972
2164,234510.22079154293
2165,185786.12362433155
2166,148181.96184532612
2167,210868.97356719288
2168,206722.1633143894
2169,194302.0902950267
2170,219313.8910836465
2171,154343.6753253802
2172,139127.62903326462
2173,161851.49718630745
2174,233391.99573210266
2175,277071.1705797179
2176,313503.55193663563
2177,250407.59185241035
2178,208626.41704809718
2179,143641.9327846857
2180,215234.08302665935
2181,189273.2274073757
2182,219237.02770554184
2183,196265.5867739251
2184,135791.54229971202
2185,123317.37316911622
2186,143670.09928211593
2187,148823.71137112213
2188,149947.29716371288
2189,204889.48490116978
2190,82530.9302832975
2191,86131.08034535775
2192,90014.2023120603
2193,92013.94925671404
2194,105517.28227542662
2195,109328.16268415586
2196,106293.36923240643
2197,110024.25545616818
2198,156311.27254953957
2199,172858.61987855088
2200,136507.79372295592
2201,141347.3534279798
2202,198322.46930533228
2203,150413.31659080126
2204,196981.54978649406
2205,122888.2745854127
2206,133662.1737509441
2207,200780.5581797987
2208,233966.58801696196
2209,214485.7450785313
2210,115185.08982884782
2211,110110.02173927534
2212,109639.81489619786
2213,106442.84504592473
2214,142032.5369204191
2215,99358.94853454028
2216,142199.4252418557
2217,63173.549008081405
2218,85144.30022141898
2219,70014.41361719467
2220,70963.76012571921
2221,309572.66104715184
2222,257971.87116601376
2223,256104.00227984105
2224,203888.14074664298
2225,129409.87025858206
2226,176412.18014924735
2227,199571.33668348406
2228,259740.87637948297
2229,236507.7095210965
2230,159454.11300276394
2231,214983.8729820983
2232,186517.34830324107
2233,176761.47452307845
2234,232019.1742760055
2235,220025.76240559862
2236,276499.067057507
2237,334469.74686614197
2238,197663.0055182137
2239,115249.22127623444
2240,156959.28716335288
2241,146987.66991463143
2242,136265.6888811151
2243,131379.92073250856
2244,97807.16366760629
2245,95373.02895433047
2246,146678.66536527066
2247,103301.1960401071
2248,127387.83476682109
2249,126519.64054133177
2250,135269.68725265353
2251,103393.58918462448
2252,171305.71386038518
2253,153580.28686388087
2254,173509.37104020102
2255,198685.77702722777
2256,180756.7961497348
2257,212802.995304561
2258,169568.434977558
2259,177404.17927379458
2260,157886.98757466968
2261,178564.6102722704
2262,199507.81008223665
2263,348132.40445449314
2264,407849.299559199
2265,174108.06157167186
2266,280917.4979859355
2267,373026.4348844345
2268,383803.6473644968
2269,156642.39765930406
2270,183297.32177261182
2271,223961.08395432326
2272,194220.14007628438
2273,168551.53143347584
2274,177765.22495782442
2275,159880.0689330451
2276,174606.089965974
2277,181102.34875963352
2278,151695.43025991158
2279,120458.32387583278
2280,120326.44111073947
2281,170564.61263848748
2282,185063.03359327692
2283,99653.97864711547
2284,109635.31164038886
2285,142800.88883849274
2286,126122.84894380675
2287,338125.4087179952
2288,265750.66855634825
2289,394093.51938522374
2290,441648.1781513469
2291,325542.94131330284
2292,432259.41227711015
2293,447018.2433393695
2294,420457.94429507345
2295,431172.16589073907
2296,271890.48663384776
2297,300013.3574800031
2298,340683.65666835685
2299,401119.7248698718
2300,322786.0996864788
2301,271174.7872128977
2302,241470.60402238334
2303,242814.94064752763
2304,231256.96058135168
2305,178652.49234845163
2306,180982.16020216525
2307,188376.16889811633
2308,217487.90420906234
2309,272393.1204855746
2310,209698.69096716054
2311,195960.376008971
2312,178137.82557470957
2313,175315.69577373145
2314,172128.39500416655
2315,172970.65797483874
2316,187035.8580396099
2317,185390.6170113148
2318,179841.1485980107
2319,176353.50585883256
2320,180954.12419532915
2321,241553.5691700679
2322,170097.19150985207
2323,182196.49955695015
2324,169769.17934700142
2325,216453.4232268263
2326,165589.45844754003
2327,213476.88329619128
2328,227836.3009918212
2329,186763.75685093523
2330,175877.0288818682
2331,358380.7939924469
2332,400098.0335955743
2333,305221.22174109356
2334,265546.2804591725
2335,248204.7802261848
2336,323452.06513070344
2337,209284.64374801362
2338,282546.97658473847
2339,231606.82505392135
2340,391241.3399123452
2341,226270.41770882686
2342,227442.9161327349
2343,224435.71047098484
2344,241655.981239065
2345,229288.74127732145
2346,216481.8704135668
2347,201215.78444001928
2348,242668.2125828496
2349,174879.70136726933
2350,273427.722650794
2351,255789.4949655357
2352,250678.78359211687
2353,248857.80947671685
2354,123764.34616697732
2355,147315.78803571418
2356,153735.1849124082
2357,198259.27102719937
2358,195785.072125963
2359,124401.430589023
2360,118199.22908641462
2361,142154.78225976208
2362,257315.59220365016
2363,136356.66945014542
2364,153433.83167061443
2365,216708.61659143577
2366,184049.8696022684
2367,213902.45356060643
2368,204819.1461972482
2369,208697.92457036837
2370,172090.81740909585
2371,170178.1408146529
2372,195803.52217286543
2373,272428.3526977896
2374,287502.69506747206
2375,237261.97738417253
2376,271461.56984376244
2377,328999.88249394717
2378,147068.02517488442
2379,197313.81119784212
2380,146779.07405004307
2381,159591.89576710353
2382,199633.49044114636
2383,205449.8348603943
2384,242232.98502159037
2385,158876.2619446695
2386,141039.44635756276
2387,138415.37545819007
2388,101967.22386900021
2389,130075.85435349494
2390,145500.3841175899
2391,137398.70163828103
2392,115875.34926485113
2393,158092.61446041634
2394,141489.15213410638
2395,201590.84695183815
2396,145870.49752313618
2397,207331.94954352535
2398,122976.18948566861
2399,56968.95746718029
2400,58369.140881557
2401,113864.38307277806
2402,137416.41415382022
2403,131843.75898651703
2404,151234.8077446685
2405,162876.65527478806
2406,138289.57953275534
2407,128425.92555569083
2408,139221.53426296022
2409,128667.94476671254
2410,162560.10427280914
2411,122262.62334288162
2412,158246.00393811552
2413,133980.08558890902
2414,138492.01010049207
2415,120293.22299064862
2416,125627.47350272676
2417,127262.25460988932
2418,125946.83751738167
2419,130530.30527357545
2420,123180.61775327452
2421,144021.07999905408
2422,116173.25808727629
2423,118761.62604347752
2424,155121.91843496732
2425,180881.1183982236
2426,125429.1282109842
2427,131102.3709225861
2428,166150.32907597756
2429,118357.06179148977
2430,133474.79867020625
2431,112040.35612109484
2432,138720.71342845718
2433,142528.44547246912
2434,141822.5871709186
2435,148216.02671051014
2436,110349.15598516377
2437,107829.60041868323
2438,122501.44128297476
2439,107155.84989761685
2440,116635.4239033505
2441,95161.73759824081
2442,93382.19178254067
2443,115912.45177353955
2444,128353.59148948391
2445,86508.27252650778
2446,125695.90708558382
2447,175829.8298037805
2448,137798.9421339321
2449,105731.75382844287
2450,145301.71269621476
2451,129185.00033459539
2452,205304.03034723396
2453,99844.72152418677
2454,131601.99616978137
2455,108691.47836178883
2456,136867.11951849936
2457,128432.39128287419
2458,113477.14197134213
2459,112362.19626739314
2460,134174.0192561574
2461,125169.33678471089
2462,136853.0380065699
2463,117991.04534486249
2464,161733.94456214004
2465,131326.3394815809
2466,109024.76877707649
2467,138617.2815265768
2468,78691.41408910554
2469,77250.49286239281
2470,185467.50265003694
2471,204512.78339423923
2472,151188.89111863013
2473,114481.90115487065
2474,90510.6716079111
2475,205633.52460798188
2476,112076.53587521423
2477,132153.47659425528
2478,152776.82929855114
2479,103808.77023226133
2480,139507.9964509016
2481,125134.97842907868
2482,135056.03096288085
2483,116825.40529800815
2484,125549.4216359158
2485,130889.77259890428
2486,147972.7090410044
2487,175122.49607308058
2488,147436.40887266622
2489,143560.83595662838
2490,150785.67305762362
2491,89983.51746977812
2492,180947.56721246094
2493,152812.89178098636
2494,164537.55674163418
2495,87160.38007004869
2496,249747.96246507275
2497,147380.85009790683
2498,111057.10113957792
2499,91244.81105667162
2500,129856.36524388619
2501,134812.7775141673
2502,145693.16348547148
2503,92441.38923423144
2504,184323.36403137058
2505,223214.06869653738
2506,250066.70177973862
2507,292431.03685663146
2508,255378.17229396667
2509,218061.54565818165
2510,218248.38442149307
2511,179295.8283672084
2512,212233.89465928669
2513,209843.4551858727
2514,250733.47998012256
2515,150971.6008656089
2516,166684.4483856309
2517,138310.45358014773
2518,150951.18925771638
2519,218897.9522568371
2520,201301.50431261674
2521,188285.01183438528
2522,220519.6382541405
2523,128093.3237088844
2524,140805.46123558632
2525,149160.00049733135
2526,136473.35756078231
2527,117654.75382882936
2528,128766.814624699
2529,131488.95788432853
2530,119258.4159158844
2531,259228.17930039938
2532,228930.00380266865
2533,194375.66187456742
2534,223601.86524511682
2535,298438.44811807084
2536,239325.48588976846
2537,218210.46077050592
2538,183126.26104056713
2539,185947.78285784827
2540,177148.72111424973
2541,178138.5416660257
2542,165098.4871479898
2543,128830.93857983124
2544,122283.25300872746
2545,131198.14042550718
2546,137326.02466732814
2547,134523.19726305173
2548,145832.06010878115
2549,162290.00219115693
2550,290240.02791897015
2551,142101.78569636555
2552,123297.67614388608
2553,78458.6635929227
2554,112500.7615254916
2555,106626.4924423662
2556,97979.59428105241
2557,109437.67461761307
2558,152267.1104255669
2559,132688.5989505658
2560,138993.99342598428
2561,142419.79489365098
2562,135770.7364411794
2563,155682.91560609164
2564,184840.0853097435
2565,143326.84782599594
2566,165798.26890533094
2567,132202.29745700487
2568,194591.2068320898
2569,201018.82891319256
2570,115795.14386921756
2571,178395.19108281602
2572,162937.17761661086
2573,223526.4781610524
2574,294928.4659386912
2575,121250.63961478858
2576,127935.18537674942
2577,146226.0839880946
2578,91203.49075995454
2579,71370.74257761695
2580,126104.0190180028
2581,127764.17565011964
2582,116191.34846065316
2583,270484.84314426343
2584,159915.19421670464
2585,177583.9468294644
2586,209684.94329443524
2587,192290.35680383645
2588,144776.23151082452
2589,146943.26689099378
2590,218285.27924629048
2591,216186.48555787827
2592,220420.28228371593
2593,237986.1598277587
2594,174080.55551430729
2595,194875.42612937317
2596,307624.1533494765
2597,188280.67207737605
2598,284030.6420994673
2599,312640.8279312767
2600,126033.07298701664
2601,137892.96379813759
2602,83722.81348672065
2603,89920.81580236371
2604,85500.08255529046
2605,77537.70620441173
2606,148788.0328235683
2607,177572.33698665455
2608,205726.5859837827
2609,165255.2063201242
2610,111853.48566668041
2611,124895.74171204776
2612,153406.7404530985
2613,132606.61348917
2614,132012.49326152226
2615,148763.96128981156
2616,139994.9418763591
2617,169492.34529891965
2618,170062.0668920899
2619,189055.42042229584
2620,187274.5659626222
2621,183286.01453834117
2622,190022.21358281403
2623,245523.79648354294
2624,293771.5345046866
2625,338461.8940769782
2626,169776.66139794438
2627,175161.86208326998
2628,445248.8057541121
2629,452611.89425084315
2630,348457.86818667577
2631,455756.5987277209
2632,428048.4173998588
2633,309599.96655904216
2634,418702.62841291697
2635,157968.740348679
2636,181421.35711887662
2637,172779.35740493555
2638,271216.00211442873
2639,184033.68986812906
2640,156126.15199448756
2641,103667.26684160827
2642,194193.66190046273
2643,99365.30087763563
2644,132049.8876598651
2645,101830.70937160193
2646,92416.31809021707
2647,100136.73168121593
2648,139065.58932388303
2649,144573.79667875264
2650,138058.02256100692
2651,145647.31829081252
2652,432125.40262859926
2653,248975.7415567358
2654,248701.1976875558
2655,384671.1119174751
2656,324485.5648762689
2657,329902.9189324583
2658,278422.3312255872
2659,303175.5595162427
2660,333566.62041658117
2661,328769.97816351923
2662,358497.0408382129
2663,273669.901596782
2664,262511.9261439789
2665,315541.0857968677
2666,271655.36637080717
2667,166649.38331445787
2668,178774.67535274054
2669,180759.8775246544
2670,282301.98399668734
2671,180801.9548761925
2672,188102.0222734469
2673,214367.76122074766
2674,211198.05648623424
2675,162757.73888763
2676,183257.0599100352
2677,194622.57693595352
2678,268287.0250234727
2679,266728.3905833617
2680,269720.4740277407
2681,403795.9985161471
2682,342218.0057045983
2683,495123.8183376316
2684,304176.8188010716
2685,350412.49961732124
2686,255829.5112405654
2687,318189.1574498879
2688,220767.78591620483
2689,205283.5452298967
2690,459848.53778539284
2691,189844.0683071626
2692,124957.6795054984
2693,191567.55442212027
2694,123185.50486086601
2695,187717.42843912987
2696,180647.59753280767
2697,189456.99317766243
2698,197817.14675027155
2699,169463.62549256507
2700,162952.8077859015
2701,158565.06016902378
2702,113463.51881969454
2703,131476.8501107503
2704,145983.62200671603
2705,122605.3713634598
2706,119054.64968429251
2707,127232.56810350009
2708,135642.1344169676
2709,104603.52772871923
2710,129349.14996210476
2711,265965.10194285784
2712,376844.5547541997
2713,168381.14043088467
2714,152388.7342586512
2715,172114.74414038754
2716,149982.62131608505
2717,182764.28433792468
2718,217129.4498202904
2719,159080.89452358393
2720,164126.51688810147
2721,144285.58914356545
2722,153849.08383134234
2723,146400.80194030007
2724,132756.52921415024
2725,134794.3393855122
2726,147274.7274975227
2727,176292.44794193955
2728,165420.85190519388
2729,151881.1406529853
2730,144659.85928709418
2731,119154.13625279153
2732,121275.61377127304
2733,157490.99363696587
2734,147254.01884363184
